Pesel,Przedmiot,Wynik,Data_matury
97052673795,Jezyk polski,72,2027-05-1
97052673795,Jezyk angielski,74,2027-05-2
97052673795,Matematyka,95,2027-05-3
94092669098,Jezyk polski,95,2027-05-1
94092669098,Jezyk angielski,80,2027-05-2
94092669098,Matematyka,83,2027-05-3
97110541248,Jezyk polski,86,2027-05-1
97110541248,Jezyk angielski,94,2027-05-2
97110541248,Matematyka,86,2027-05-3
92102352172,Jezyk polski,99,2027-05-1
92102352172,Jezyk angielski,71,2027-05-2
92102352172,Matematyka,94,2027-05-3
97040677776,Jezyk polski,85,2027-05-1
97040677776,Jezyk angielski,89,2027-05-2
97040677776,Matematyka,84,2027-05-3
90080967571,Jezyk polski,51,2027-05-1
90080967571,Jezyk angielski,73,2027-05-2
90080967571,Matematyka,72,2027-05-3
96022152465,Jezyk polski,89,2027-05-1
96022152465,Jezyk angielski,82,2027-05-2
96022152465,Matematyka,79,2027-05-3
98120996695,Jezyk polski,100,2027-05-1
98120996695,Jezyk angielski,81,2027-05-2
98120996695,Matematyka,74,2027-05-3
90112565193,Jezyk polski,72,2027-05-1
90112565193,Jezyk angielski,45,2027-05-2
90112565193,Matematyka,87,2027-05-3
94060556308,Jezyk polski,76,2027-05-1
94060556308,Jezyk angielski,78,2027-05-2
94060556308,Matematyka,73,2027-05-3
99051860170,Jezyk polski,99,2027-05-1
99051860170,Jezyk angielski,83,2027-05-2
99051860170,Matematyka,70,2027-05-3
96010915289,Jezyk polski,51,2027-05-1
96010915289,Jezyk angielski,42,2027-05-2
96010915289,Matematyka,56,2027-05-3
99032959880,Jezyk polski,75,2027-05-1
99032959880,Jezyk angielski,81,2027-05-2
99032959880,Matematyka,36,2027-05-3
98081848116,Jezyk polski,89,2027-05-1
98081848116,Jezyk angielski,78,2027-05-2
98081848116,Matematyka,70,2027-05-3
91080352677,Jezyk polski,71,2027-05-1
91080352677,Jezyk angielski,72,2027-05-2
91080352677,Matematyka,80,2027-05-3
92022458174,Jezyk polski,62,2027-05-1
92022458174,Jezyk angielski,100,2027-05-2
92022458174,Matematyka,81,2027-05-3
95052682847,Jezyk polski,86,2027-05-1
95052682847,Jezyk angielski,81,2027-05-2
95052682847,Matematyka,98,2027-05-3
94031671852,Jezyk polski,70,2027-05-1
94031671852,Jezyk angielski,81,2027-05-2
94031671852,Matematyka,58,2027-05-3
94082905218,Jezyk polski,76,2027-05-1
94082905218,Jezyk angielski,78,2027-05-2
94082905218,Matematyka,86,2027-05-3
96091378667,Jezyk polski,81,2027-05-1
96091378667,Jezyk angielski,87,2027-05-2
96091378667,Matematyka,40,2027-05-3
95122302569,Jezyk polski,79,2027-05-1
95122302569,Jezyk angielski,92,2027-05-2
95122302569,Matematyka,71,2027-05-3
94063072654,Jezyk polski,79,2027-05-1
94063072654,Jezyk angielski,81,2027-05-2
94063072654,Matematyka,99,2027-05-3
91120636130,Jezyk polski,81,2027-05-1
91120636130,Jezyk angielski,84,2027-05-2
91120636130,Matematyka,75,2027-05-3
98120903879,Jezyk polski,86,2027-05-1
98120903879,Jezyk angielski,76,2027-05-2
98120903879,Matematyka,76,2027-05-3
91031132718,Jezyk polski,58,2027-05-1
91031132718,Jezyk angielski,32,2027-05-2
91031132718,Matematyka,82,2027-05-3
97071252465,Jezyk polski,100,2027-05-1
97071252465,Jezyk angielski,94,2027-05-2
97071252465,Matematyka,86,2027-05-3
98082882661,Jezyk polski,56,2027-05-1
98082882661,Jezyk angielski,70,2027-05-2
98082882661,Matematyka,75,2027-05-3
94110877359,Jezyk polski,91,2027-05-1
94110877359,Jezyk angielski,79,2027-05-2
94110877359,Matematyka,31,2027-05-3
97052898714,Jezyk polski,52,2027-05-1
97052898714,Jezyk angielski,95,2027-05-2
97052898714,Matematyka,80,2027-05-3
90010650900,Jezyk polski,92,2027-05-1
90010650900,Jezyk angielski,81,2027-05-2
90010650900,Matematyka,74,2027-05-3
96052136015,Jezyk polski,100,2027-05-1
96052136015,Jezyk angielski,76,2027-05-2
96052136015,Matematyka,86,2027-05-3
96111121918,Jezyk polski,47,2027-05-1
96111121918,Jezyk angielski,31,2027-05-2
96111121918,Matematyka,81,2027-05-3
92103081895,Jezyk polski,67,2027-05-1
92103081895,Jezyk angielski,78,2027-05-2
92103081895,Matematyka,83,2027-05-3
99030931987,Jezyk polski,97,2027-05-1
99030931987,Jezyk angielski,75,2027-05-2
99030931987,Matematyka,84,2027-05-3
97092590887,Jezyk polski,75,2027-05-1
97092590887,Jezyk angielski,82,2027-05-2
97092590887,Matematyka,86,2027-05-3
90111540940,Jezyk polski,95,2027-05-1
90111540940,Jezyk angielski,68,2027-05-2
90111540940,Matematyka,96,2027-05-3
95113088177,Jezyk polski,81,2027-05-1
95113088177,Jezyk angielski,80,2027-05-2
95113088177,Matematyka,68,2027-05-3
93072008784,Jezyk polski,75,2027-05-1
93072008784,Jezyk angielski,77,2027-05-2
93072008784,Matematyka,89,2027-05-3
95031494212,Jezyk polski,77,2027-05-1
95031494212,Jezyk angielski,82,2027-05-2
95031494212,Matematyka,41,2027-05-3
95013155711,Jezyk polski,30,2027-05-1
95013155711,Jezyk angielski,70,2027-05-2
95013155711,Matematyka,66,2027-05-3
91030613474,Jezyk polski,73,2027-05-1
91030613474,Jezyk angielski,98,2027-05-2
91030613474,Matematyka,81,2027-05-3
96092518495,Jezyk polski,60,2027-05-1
96092518495,Jezyk angielski,72,2027-05-2
96092518495,Matematyka,69,2027-05-3
93101827904,Jezyk polski,70,2027-05-1
93101827904,Jezyk angielski,100,2027-05-2
93101827904,Matematyka,78,2027-05-3
91030426544,Jezyk polski,99,2027-05-1
91030426544,Jezyk angielski,75,2027-05-2
91030426544,Matematyka,92,2027-05-3
90122956138,Jezyk polski,72,2027-05-1
90122956138,Jezyk angielski,60,2027-05-2
90122956138,Matematyka,89,2027-05-3
96012414632,Jezyk polski,80,2027-05-1
96012414632,Jezyk angielski,84,2027-05-2
96012414632,Matematyka,55,2027-05-3
95091588179,Jezyk polski,42,2027-05-1
95091588179,Jezyk angielski,74,2027-05-2
95091588179,Matematyka,87,2027-05-3
95010283831,Jezyk polski,81,2027-05-1
95010283831,Jezyk angielski,88,2027-05-2
95010283831,Matematyka,84,2027-05-3
99033033099,Jezyk polski,80,2027-05-1
99033033099,Jezyk angielski,41,2027-05-2
99033033099,Matematyka,87,2027-05-3
96073103458,Jezyk polski,87,2027-05-1
96073103458,Jezyk angielski,70,2027-05-2
96073103458,Matematyka,87,2027-05-3
92010584962,Jezyk polski,42,2027-05-1
92010584962,Jezyk angielski,88,2027-05-2
92010584962,Matematyka,67,2027-05-3
97012811313,Jezyk polski,91,2027-05-1
97012811313,Jezyk angielski,72,2027-05-2
97012811313,Matematyka,40,2027-05-3
98042656972,Jezyk polski,86,2027-05-1
98042656972,Jezyk angielski,88,2027-05-2
98042656972,Matematyka,85,2027-05-3
97080556165,Jezyk polski,81,2027-05-1
97080556165,Jezyk angielski,74,2027-05-2
97080556165,Matematyka,69,2027-05-3
99052709593,Jezyk polski,38,2027-05-1
99052709593,Jezyk angielski,55,2027-05-2
99052709593,Matematyka,80,2027-05-3
91021730731,Jezyk polski,55,2027-05-1
91021730731,Jezyk angielski,75,2027-05-2
91021730731,Matematyka,82,2027-05-3
93111152153,Jezyk polski,29,2027-05-1
93111152153,Jezyk angielski,93,2027-05-2
93111152153,Matematyka,91,2027-05-3
98110875034,Jezyk polski,73,2027-05-1
98110875034,Jezyk angielski,46,2027-05-2
98110875034,Matematyka,100,2027-05-3
93112661647,Jezyk polski,45,2027-05-1
93112661647,Jezyk angielski,95,2027-05-2
93112661647,Matematyka,99,2027-05-3
98020821750,Jezyk polski,78,2027-05-1
98020821750,Jezyk angielski,80,2027-05-2
98020821750,Matematyka,88,2027-05-3
96032710822,Jezyk polski,89,2027-05-1
96032710822,Jezyk angielski,97,2027-05-2
96032710822,Matematyka,84,2027-05-3
97032854013,Jezyk polski,68,2027-05-1
97032854013,Jezyk angielski,86,2027-05-2
97032854013,Matematyka,95,2027-05-3
93111507656,Jezyk polski,37,2027-05-1
93111507656,Jezyk angielski,74,2027-05-2
93111507656,Matematyka,89,2027-05-3
94091946756,Jezyk polski,91,2027-05-1
94091946756,Jezyk angielski,80,2027-05-2
94091946756,Matematyka,100,2027-05-3
91032151385,Jezyk polski,71,2027-05-1
91032151385,Jezyk angielski,77,2027-05-2
91032151385,Matematyka,60,2027-05-3
92040787184,Jezyk polski,72,2027-05-1
92040787184,Jezyk angielski,17,2027-05-2
92040787184,Matematyka,76,2027-05-3
96101285824,Jezyk polski,68,2027-05-1
96101285824,Jezyk angielski,89,2027-05-2
96101285824,Matematyka,95,2027-05-3
96022081862,Jezyk polski,81,2027-05-1
96022081862,Jezyk angielski,100,2027-05-2
96022081862,Matematyka,43,2027-05-3
93031922036,Jezyk polski,95,2027-05-1
93031922036,Jezyk angielski,77,2027-05-2
93031922036,Matematyka,71,2027-05-3
90042213485,Jezyk polski,72,2027-05-1
90042213485,Jezyk angielski,93,2027-05-2
90042213485,Matematyka,79,2027-05-3
98061193078,Jezyk polski,100,2027-05-1
98061193078,Jezyk angielski,73,2027-05-2
98061193078,Matematyka,70,2027-05-3
95031832470,Jezyk polski,27,2027-05-1
95031832470,Jezyk angielski,84,2027-05-2
95031832470,Matematyka,84,2027-05-3
95122013159,Jezyk polski,53,2027-05-1
95122013159,Jezyk angielski,86,2027-05-2
95122013159,Matematyka,85,2027-05-3
94051525474,Jezyk polski,70,2027-05-1
94051525474,Jezyk angielski,79,2027-05-2
94051525474,Matematyka,83,2027-05-3
96051367904,Jezyk polski,37,2027-05-1
96051367904,Jezyk angielski,83,2027-05-2
96051367904,Matematyka,79,2027-05-3
95010102549,Jezyk polski,75,2027-05-1
95010102549,Jezyk angielski,76,2027-05-2
95010102549,Matematyka,85,2027-05-3
97042138808,Jezyk polski,59,2027-05-1
97042138808,Jezyk angielski,64,2027-05-2
97042138808,Matematyka,75,2027-05-3
95070783887,Jezyk polski,81,2027-05-1
95070783887,Jezyk angielski,87,2027-05-2
95070783887,Matematyka,77,2027-05-3
95060980207,Jezyk polski,73,2027-05-1
95060980207,Jezyk angielski,86,2027-05-2
95060980207,Matematyka,87,2027-05-3
92013025806,Jezyk polski,84,2027-05-1
92013025806,Jezyk angielski,83,2027-05-2
92013025806,Matematyka,54,2027-05-3
96121067453,Jezyk polski,51,2027-05-1
96121067453,Jezyk angielski,100,2027-05-2
96121067453,Matematyka,93,2027-05-3
94052952705,Jezyk polski,74,2027-05-1
94052952705,Jezyk angielski,24,2027-05-2
94052952705,Matematyka,82,2027-05-3
99052954986,Jezyk polski,97,2027-05-1
99052954986,Jezyk angielski,98,2027-05-2
99052954986,Matematyka,84,2027-05-3
94033061794,Jezyk polski,93,2027-05-1
94033061794,Jezyk angielski,90,2027-05-2
94033061794,Matematyka,70,2027-05-3
94022689004,Jezyk polski,45,2027-05-1
94022689004,Jezyk angielski,85,2027-05-2
94022689004,Matematyka,70,2027-05-3
94060233636,Jezyk polski,87,2027-05-1
94060233636,Jezyk angielski,98,2027-05-2
94060233636,Matematyka,99,2027-05-3
94041016353,Jezyk polski,70,2027-05-1
94041016353,Jezyk angielski,79,2027-05-2
94041016353,Matematyka,71,2027-05-3
99040299640,Jezyk polski,83,2027-05-1
99040299640,Jezyk angielski,95,2027-05-2
99040299640,Matematyka,100,2027-05-3
92011183184,Jezyk polski,73,2027-05-1
92011183184,Jezyk angielski,90,2027-05-2
92011183184,Matematyka,88,2027-05-3
98042579943,Jezyk polski,96,2027-05-1
98042579943,Jezyk angielski,87,2027-05-2
98042579943,Matematyka,55,2027-05-3
92022875793,Jezyk polski,71,2027-05-1
92022875793,Jezyk angielski,72,2027-05-2
92022875793,Matematyka,100,2027-05-3
99120461815,Jezyk polski,35,2027-05-1
99120461815,Jezyk angielski,84,2027-05-2
99120461815,Matematyka,33,2027-05-3
96020763760,Jezyk polski,71,2027-05-1
96020763760,Jezyk angielski,72,2027-05-2
96020763760,Matematyka,78,2027-05-3
93031583556,Jezyk polski,98,2027-05-1
93031583556,Jezyk angielski,89,2027-05-2
93031583556,Matematyka,73,2027-05-3
95113092419,Jezyk polski,74,2027-05-1
95113092419,Jezyk angielski,82,2027-05-2
95113092419,Matematyka,77,2027-05-3
99040881634,Jezyk polski,72,2027-05-1
99040881634,Jezyk angielski,98,2027-05-2
99040881634,Matematyka,85,2027-05-3
92040646337,Jezyk polski,77,2027-05-1
92040646337,Jezyk angielski,74,2027-05-2
92040646337,Matematyka,71,2027-05-3
92080214653,Jezyk polski,93,2027-05-1
92080214653,Jezyk angielski,54,2027-05-2
92080214653,Matematyka,61,2027-05-3
95031140441,Jezyk polski,77,2027-05-1
95031140441,Jezyk angielski,91,2027-05-2
95031140441,Matematyka,84,2027-05-3
92112463259,Jezyk polski,74,2027-05-1
92112463259,Jezyk angielski,76,2027-05-2
92112463259,Matematyka,71,2027-05-3
91101627562,Jezyk polski,76,2027-05-1
91101627562,Jezyk angielski,72,2027-05-2
91101627562,Matematyka,46,2027-05-3
97060179362,Jezyk polski,91,2027-05-1
97060179362,Jezyk angielski,87,2027-05-2
97060179362,Matematyka,86,2027-05-3
91030726453,Jezyk polski,27,2027-05-1
91030726453,Jezyk angielski,91,2027-05-2
91030726453,Matematyka,82,2027-05-3
99080214270,Jezyk polski,83,2027-05-1
99080214270,Jezyk angielski,99,2027-05-2
99080214270,Matematyka,70,2027-05-3
96030452339,Jezyk polski,32,2027-05-1
96030452339,Jezyk angielski,86,2027-05-2
96030452339,Matematyka,76,2027-05-3
96053047035,Jezyk polski,89,2027-05-1
96053047035,Jezyk angielski,81,2027-05-2
96053047035,Matematyka,80,2027-05-3
93061925261,Jezyk polski,74,2027-05-1
93061925261,Jezyk angielski,62,2027-05-2
93061925261,Matematyka,72,2027-05-3
99041645082,Jezyk polski,78,2027-05-1
99041645082,Jezyk angielski,79,2027-05-2
99041645082,Matematyka,85,2027-05-3
94011555103,Jezyk polski,74,2027-05-1
94011555103,Jezyk angielski,41,2027-05-2
94011555103,Matematyka,90,2027-05-3
97010174201,Jezyk polski,98,2027-05-1
97010174201,Jezyk angielski,87,2027-05-2
97010174201,Matematyka,100,2027-05-3
98060823008,Jezyk polski,99,2027-05-1
98060823008,Jezyk angielski,85,2027-05-2
98060823008,Matematyka,83,2027-05-3
95021503050,Jezyk polski,85,2027-05-1
95021503050,Jezyk angielski,55,2027-05-2
95021503050,Matematyka,71,2027-05-3
97080709662,Jezyk polski,70,2027-05-1
97080709662,Jezyk angielski,100,2027-05-2
97080709662,Matematyka,20,2027-05-3
97031766197,Jezyk polski,98,2027-05-1
97031766197,Jezyk angielski,80,2027-05-2
97031766197,Matematyka,84,2027-05-3
91031721983,Jezyk polski,71,2027-05-1
91031721983,Jezyk angielski,99,2027-05-2
91031721983,Matematyka,91,2027-05-3
90112431780,Jezyk polski,81,2027-05-1
90112431780,Jezyk angielski,76,2027-05-2
90112431780,Matematyka,74,2027-05-3
90020770577,Jezyk polski,53,2027-05-1
90020770577,Jezyk angielski,79,2027-05-2
90020770577,Matematyka,73,2027-05-3
96060524677,Jezyk polski,95,2027-05-1
96060524677,Jezyk angielski,77,2027-05-2
96060524677,Matematyka,73,2027-05-3
91120140224,Jezyk polski,89,2027-05-1
91120140224,Jezyk angielski,70,2027-05-2
91120140224,Matematyka,73,2027-05-3
93092801662,Jezyk polski,86,2027-05-1
93092801662,Jezyk angielski,90,2027-05-2
93092801662,Matematyka,70,2027-05-3
94042309599,Jezyk polski,90,2027-05-1
94042309599,Jezyk angielski,91,2027-05-2
94042309599,Matematyka,92,2027-05-3
99032173785,Jezyk polski,67,2027-05-1
99032173785,Jezyk angielski,78,2027-05-2
99032173785,Matematyka,93,2027-05-3
92092214447,Jezyk polski,70,2027-05-1
92092214447,Jezyk angielski,89,2027-05-2
92092214447,Matematyka,78,2027-05-3
90120736307,Jezyk polski,73,2027-05-1
90120736307,Jezyk angielski,86,2027-05-2
90120736307,Matematyka,82,2027-05-3
92120590293,Jezyk polski,86,2027-05-1
92120590293,Jezyk angielski,73,2027-05-2
92120590293,Matematyka,75,2027-05-3
98101420775,Jezyk polski,92,2027-05-1
98101420775,Jezyk angielski,57,2027-05-2
98101420775,Matematyka,87,2027-05-3
93062871011,Jezyk polski,70,2027-05-1
93062871011,Jezyk angielski,76,2027-05-2
93062871011,Matematyka,94,2027-05-3
99031197298,Jezyk polski,89,2027-05-1
99031197298,Jezyk angielski,84,2027-05-2
99031197298,Matematyka,81,2027-05-3
90082158656,Jezyk polski,33,2027-05-1
90082158656,Jezyk angielski,76,2027-05-2
90082158656,Matematyka,84,2027-05-3
98032570295,Jezyk polski,85,2027-05-1
98032570295,Jezyk angielski,98,2027-05-2
98032570295,Matematyka,37,2027-05-3
94021168379,Jezyk polski,65,2027-05-1
94021168379,Jezyk angielski,89,2027-05-2
94021168379,Matematyka,73,2027-05-3
94072185147,Jezyk polski,83,2027-05-1
94072185147,Jezyk angielski,42,2027-05-2
94072185147,Matematyka,87,2027-05-3
90032020411,Jezyk polski,79,2027-05-1
90032020411,Jezyk angielski,84,2027-05-2
90032020411,Matematyka,96,2027-05-3
99092073616,Jezyk polski,63,2027-05-1
99092073616,Jezyk angielski,80,2027-05-2
99092073616,Matematyka,87,2027-05-3
90020692578,Jezyk polski,80,2027-05-1
90020692578,Jezyk angielski,81,2027-05-2
90020692578,Matematyka,95,2027-05-3
96071239926,Jezyk polski,50,2027-05-1
96071239926,Jezyk angielski,91,2027-05-2
96071239926,Matematyka,89,2027-05-3
90030430254,Jezyk polski,88,2027-05-1
90030430254,Jezyk angielski,92,2027-05-2
90030430254,Matematyka,64,2027-05-3
91112137355,Jezyk polski,100,2027-05-1
91112137355,Jezyk angielski,57,2027-05-2
91112137355,Matematyka,84,2027-05-3
96050328119,Jezyk polski,93,2027-05-1
96050328119,Jezyk angielski,78,2027-05-2
96050328119,Matematyka,97,2027-05-3
91041552324,Jezyk polski,72,2027-05-1
91041552324,Jezyk angielski,32,2027-05-2
91041552324,Matematyka,80,2027-05-3
98072610427,Jezyk polski,100,2027-05-1
98072610427,Jezyk angielski,66,2027-05-2
98072610427,Matematyka,73,2027-05-3
92102856225,Jezyk polski,43,2027-05-1
92102856225,Jezyk angielski,56,2027-05-2
92102856225,Matematyka,72,2027-05-3
99112080512,Jezyk polski,73,2027-05-1
99112080512,Jezyk angielski,83,2027-05-2
99112080512,Matematyka,53,2027-05-3
90090771988,Jezyk polski,35,2027-05-1
90090771988,Jezyk angielski,22,2027-05-2
90090771988,Matematyka,86,2027-05-3
98052675015,Jezyk polski,78,2027-05-1
98052675015,Jezyk angielski,81,2027-05-2
98052675015,Matematyka,72,2027-05-3
91033028194,Jezyk polski,85,2027-05-1
91033028194,Jezyk angielski,89,2027-05-2
91033028194,Matematyka,78,2027-05-3
90091519013,Jezyk polski,100,2027-05-1
90091519013,Jezyk angielski,77,2027-05-2
90091519013,Matematyka,83,2027-05-3
98070210810,Jezyk polski,86,2027-05-1
98070210810,Jezyk angielski,34,2027-05-2
98070210810,Matematyka,100,2027-05-3
97122808274,Jezyk polski,89,2027-05-1
97122808274,Jezyk angielski,51,2027-05-2
97122808274,Matematyka,46,2027-05-3
98051382848,Jezyk polski,97,2027-05-1
98051382848,Jezyk angielski,88,2027-05-2
98051382848,Matematyka,79,2027-05-3
96102939289,Jezyk polski,71,2027-05-1
96102939289,Jezyk angielski,79,2027-05-2
96102939289,Matematyka,71,2027-05-3
99011897134,Jezyk polski,81,2027-05-1
99011897134,Jezyk angielski,85,2027-05-2
99011897134,Matematyka,76,2027-05-3
98082855788,Jezyk polski,72,2027-05-1
98082855788,Jezyk angielski,78,2027-05-2
98082855788,Matematyka,36,2027-05-3
94101433612,Jezyk polski,86,2027-05-1
94101433612,Jezyk angielski,88,2027-05-2
94101433612,Matematyka,72,2027-05-3
99070843743,Jezyk polski,95,2027-05-1
99070843743,Jezyk angielski,68,2027-05-2
99070843743,Matematyka,99,2027-05-3
90082521788,Jezyk polski,86,2027-05-1
90082521788,Jezyk angielski,88,2027-05-2
90082521788,Matematyka,71,2027-05-3
95071941305,Jezyk polski,96,2027-05-1
95071941305,Jezyk angielski,78,2027-05-2
95071941305,Matematyka,75,2027-05-3
97101356967,Jezyk polski,75,2027-05-1
97101356967,Jezyk angielski,97,2027-05-2
97101356967,Matematyka,77,2027-05-3
98102941608,Jezyk polski,24,2027-05-1
98102941608,Jezyk angielski,73,2027-05-2
98102941608,Matematyka,76,2027-05-3
94123052954,Jezyk polski,79,2027-05-1
94123052954,Jezyk angielski,75,2027-05-2
94123052954,Matematyka,77,2027-05-3
99042778646,Jezyk polski,81,2027-05-1
99042778646,Jezyk angielski,79,2027-05-2
99042778646,Matematyka,72,2027-05-3
92092533139,Jezyk polski,94,2027-05-1
92092533139,Jezyk angielski,32,2027-05-2
92092533139,Matematyka,71,2027-05-3
95041977833,Jezyk polski,18,2027-05-1
95041977833,Jezyk angielski,73,2027-05-2
95041977833,Matematyka,78,2027-05-3
91053162069,Jezyk polski,80,2027-05-1
91053162069,Jezyk angielski,93,2027-05-2
91053162069,Matematyka,75,2027-05-3
90042964954,Jezyk polski,93,2027-05-1
90042964954,Jezyk angielski,74,2027-05-2
90042964954,Matematyka,67,2027-05-3
92050424848,Jezyk polski,92,2027-05-1
92050424848,Jezyk angielski,89,2027-05-2
92050424848,Matematyka,78,2027-05-3
98020807637,Jezyk polski,100,2027-05-1
98020807637,Jezyk angielski,81,2027-05-2
98020807637,Matematyka,76,2027-05-3
96022539792,Jezyk polski,71,2027-05-1
96022539792,Jezyk angielski,49,2027-05-2
96022539792,Matematyka,80,2027-05-3
96091927335,Jezyk polski,61,2027-05-1
96091927335,Jezyk angielski,86,2027-05-2
96091927335,Matematyka,73,2027-05-3
93041891184,Jezyk polski,79,2027-05-1
93041891184,Jezyk angielski,82,2027-05-2
93041891184,Matematyka,100,2027-05-3
91082182236,Jezyk polski,79,2027-05-1
91082182236,Jezyk angielski,80,2027-05-2
91082182236,Matematyka,85,2027-05-3
93092656910,Jezyk polski,88,2027-05-1
93092656910,Jezyk angielski,72,2027-05-2
93092656910,Matematyka,78,2027-05-3
95091608585,Jezyk polski,100,2027-05-1
95091608585,Jezyk angielski,72,2027-05-2
95091608585,Matematyka,89,2027-05-3
95082935450,Jezyk polski,56,2027-05-1
95082935450,Jezyk angielski,72,2027-05-2
95082935450,Matematyka,81,2027-05-3
99061864014,Jezyk polski,81,2027-05-1
99061864014,Jezyk angielski,98,2027-05-2
99061864014,Matematyka,71,2027-05-3
99122535310,Jezyk polski,74,2027-05-1
99122535310,Jezyk angielski,98,2027-05-2
99122535310,Matematyka,80,2027-05-3
