Pesel,Przedmiot,Wynik,Data_matury
94061464967,Jezyk polski,25,2026-05-1
94061464967,Jezyk angielski,87,2026-05-2
94061464967,Matematyka,90,2026-05-3
96050469447,Jezyk polski,73,2026-05-1
96050469447,Jezyk angielski,97,2026-05-2
96050469447,Matematyka,67,2026-05-3
98032169828,Jezyk polski,71,2026-05-1
98032169828,Jezyk angielski,95,2026-05-2
98032169828,Matematyka,79,2026-05-3
93041377646,Jezyk polski,74,2026-05-1
93041377646,Jezyk angielski,32,2026-05-2
93041377646,Matematyka,73,2026-05-3
99052563843,Jezyk polski,70,2026-05-1
99052563843,Jezyk angielski,86,2026-05-2
99052563843,Matematyka,89,2026-05-3
96062787441,Jezyk polski,90,2026-05-1
96062787441,Jezyk angielski,78,2026-05-2
96062787441,Matematyka,73,2026-05-3
90070559465,Jezyk polski,83,2026-05-1
90070559465,Jezyk angielski,77,2026-05-2
90070559465,Matematyka,98,2026-05-3
94042983377,Jezyk polski,95,2026-05-1
94042983377,Jezyk angielski,87,2026-05-2
94042983377,Matematyka,74,2026-05-3
97030488485,Jezyk polski,81,2026-05-1
97030488485,Jezyk angielski,40,2026-05-2
97030488485,Matematyka,70,2026-05-3
90122580270,Jezyk polski,78,2026-05-1
90122580270,Jezyk angielski,77,2026-05-2
90122580270,Matematyka,78,2026-05-3
99030177804,Jezyk polski,80,2026-05-1
99030177804,Jezyk angielski,87,2026-05-2
99030177804,Matematyka,84,2026-05-3
94033121683,Jezyk polski,70,2026-05-1
94033121683,Jezyk angielski,83,2026-05-2
94033121683,Matematyka,89,2026-05-3
97021881781,Jezyk polski,54,2026-05-1
97021881781,Jezyk angielski,79,2026-05-2
97021881781,Matematyka,96,2026-05-3
91082402875,Jezyk polski,83,2026-05-1
91082402875,Jezyk angielski,74,2026-05-2
91082402875,Matematyka,77,2026-05-3
90061583534,Jezyk polski,72,2026-05-1
90061583534,Jezyk angielski,100,2026-05-2
90061583534,Matematyka,76,2026-05-3
90093005941,Jezyk polski,82,2026-05-1
90093005941,Jezyk angielski,80,2026-05-2
90093005941,Matematyka,86,2026-05-3
91092994832,Jezyk polski,78,2026-05-1
91092994832,Jezyk angielski,77,2026-05-2
91092994832,Matematyka,81,2026-05-3
91120835737,Jezyk polski,88,2026-05-1
91120835737,Jezyk angielski,71,2026-05-2
91120835737,Matematyka,31,2026-05-3
95042021951,Jezyk polski,77,2026-05-1
95042021951,Jezyk angielski,37,2026-05-2
95042021951,Matematyka,72,2026-05-3
95092530571,Jezyk polski,72,2026-05-1
95092530571,Jezyk angielski,30,2026-05-2
95092530571,Matematyka,88,2026-05-3
94032232531,Jezyk polski,72,2026-05-1
94032232531,Jezyk angielski,46,2026-05-2
94032232531,Matematyka,53,2026-05-3
97020708672,Jezyk polski,96,2026-05-1
97020708672,Jezyk angielski,38,2026-05-2
97020708672,Matematyka,89,2026-05-3
98101085596,Jezyk polski,52,2026-05-1
98101085596,Jezyk angielski,30,2026-05-2
98101085596,Matematyka,95,2026-05-3
90010308018,Jezyk polski,84,2026-05-1
90010308018,Jezyk angielski,98,2026-05-2
90010308018,Matematyka,86,2026-05-3
97102323742,Jezyk polski,33,2026-05-1
97102323742,Jezyk angielski,93,2026-05-2
97102323742,Matematyka,76,2026-05-3
97012794528,Jezyk polski,52,2026-05-1
97012794528,Jezyk angielski,69,2026-05-2
97012794528,Matematyka,88,2026-05-3
97032427439,Jezyk polski,87,2026-05-1
97032427439,Jezyk angielski,80,2026-05-2
97032427439,Matematyka,75,2026-05-3
90042049431,Jezyk polski,79,2026-05-1
90042049431,Jezyk angielski,83,2026-05-2
90042049431,Matematyka,90,2026-05-3
99081468364,Jezyk polski,68,2026-05-1
99081468364,Jezyk angielski,80,2026-05-2
99081468364,Matematyka,78,2026-05-3
93041151114,Jezyk polski,75,2026-05-1
93041151114,Jezyk angielski,85,2026-05-2
93041151114,Matematyka,82,2026-05-3
93031243485,Jezyk polski,88,2026-05-1
93031243485,Jezyk angielski,73,2026-05-2
93031243485,Matematyka,70,2026-05-3
90100724157,Jezyk polski,51,2026-05-1
90100724157,Jezyk angielski,25,2026-05-2
90100724157,Matematyka,39,2026-05-3
98060977059,Jezyk polski,86,2026-05-1
98060977059,Jezyk angielski,81,2026-05-2
98060977059,Matematyka,48,2026-05-3
91051025638,Jezyk polski,90,2026-05-1
91051025638,Jezyk angielski,94,2026-05-2
91051025638,Matematyka,37,2026-05-3
91030930089,Jezyk polski,87,2026-05-1
91030930089,Jezyk angielski,86,2026-05-2
91030930089,Matematyka,77,2026-05-3
94091282731,Jezyk polski,71,2026-05-1
94091282731,Jezyk angielski,93,2026-05-2
94091282731,Matematyka,71,2026-05-3
99062536305,Jezyk polski,85,2026-05-1
99062536305,Jezyk angielski,91,2026-05-2
99062536305,Matematyka,76,2026-05-3
96091628625,Jezyk polski,76,2026-05-1
96091628625,Jezyk angielski,76,2026-05-2
96091628625,Matematyka,79,2026-05-3
92120750431,Jezyk polski,74,2026-05-1
92120750431,Jezyk angielski,82,2026-05-2
92120750431,Matematyka,82,2026-05-3
92111793458,Jezyk polski,79,2026-05-1
92111793458,Jezyk angielski,97,2026-05-2
92111793458,Matematyka,86,2026-05-3
99020703909,Jezyk polski,82,2026-05-1
99020703909,Jezyk angielski,83,2026-05-2
99020703909,Matematyka,20,2026-05-3
96050436902,Jezyk polski,100,2026-05-1
96050436902,Jezyk angielski,83,2026-05-2
96050436902,Matematyka,56,2026-05-3
98082109214,Jezyk polski,82,2026-05-1
98082109214,Jezyk angielski,97,2026-05-2
98082109214,Matematyka,91,2026-05-3
99022221210,Jezyk polski,78,2026-05-1
99022221210,Jezyk angielski,81,2026-05-2
99022221210,Matematyka,76,2026-05-3
91060531023,Jezyk polski,88,2026-05-1
91060531023,Jezyk angielski,100,2026-05-2
91060531023,Matematyka,77,2026-05-3
95111292255,Jezyk polski,83,2026-05-1
95111292255,Jezyk angielski,33,2026-05-2
95111292255,Matematyka,67,2026-05-3
95110360641,Jezyk polski,14,2026-05-1
95110360641,Jezyk angielski,58,2026-05-2
95110360641,Matematyka,77,2026-05-3
91080237754,Jezyk polski,88,2026-05-1
91080237754,Jezyk angielski,71,2026-05-2
91080237754,Matematyka,78,2026-05-3
90062163010,Jezyk polski,87,2026-05-1
90062163010,Jezyk angielski,74,2026-05-2
90062163010,Matematyka,89,2026-05-3
94020729456,Jezyk polski,71,2026-05-1
94020729456,Jezyk angielski,30,2026-05-2
94020729456,Matematyka,98,2026-05-3
90041172561,Jezyk polski,82,2026-05-1
90041172561,Jezyk angielski,73,2026-05-2
90041172561,Matematyka,39,2026-05-3
90062878123,Jezyk polski,82,2026-05-1
90062878123,Jezyk angielski,81,2026-05-2
90062878123,Matematyka,79,2026-05-3
96090631295,Jezyk polski,59,2026-05-1
96090631295,Jezyk angielski,56,2026-05-2
96090631295,Matematyka,73,2026-05-3
91032874222,Jezyk polski,80,2026-05-1
91032874222,Jezyk angielski,96,2026-05-2
91032874222,Matematyka,74,2026-05-3
97012130289,Jezyk polski,39,2026-05-1
97012130289,Jezyk angielski,100,2026-05-2
97012130289,Matematyka,85,2026-05-3
91041982796,Jezyk polski,100,2026-05-1
91041982796,Jezyk angielski,75,2026-05-2
91041982796,Matematyka,85,2026-05-3
92090944584,Jezyk polski,95,2026-05-1
92090944584,Jezyk angielski,74,2026-05-2
92090944584,Matematyka,81,2026-05-3
90061841289,Jezyk polski,38,2026-05-1
90061841289,Jezyk angielski,87,2026-05-2
90061841289,Matematyka,74,2026-05-3
90062972568,Jezyk polski,57,2026-05-1
90062972568,Jezyk angielski,100,2026-05-2
90062972568,Matematyka,87,2026-05-3
99030364192,Jezyk polski,30,2026-05-1
99030364192,Jezyk angielski,81,2026-05-2
99030364192,Matematyka,77,2026-05-3
91080759009,Jezyk polski,100,2026-05-1
91080759009,Jezyk angielski,79,2026-05-2
91080759009,Matematyka,82,2026-05-3
95122563906,Jezyk polski,82,2026-05-1
95122563906,Jezyk angielski,93,2026-05-2
95122563906,Matematyka,91,2026-05-3
99120741094,Jezyk polski,85,2026-05-1
99120741094,Jezyk angielski,82,2026-05-2
99120741094,Matematyka,29,2026-05-3
95062077350,Jezyk polski,46,2026-05-1
95062077350,Jezyk angielski,85,2026-05-2
95062077350,Matematyka,75,2026-05-3
91071596453,Jezyk polski,96,2026-05-1
91071596453,Jezyk angielski,81,2026-05-2
91071596453,Matematyka,73,2026-05-3
95061237612,Jezyk polski,89,2026-05-1
95061237612,Jezyk angielski,81,2026-05-2
95061237612,Matematyka,78,2026-05-3
92082518434,Jezyk polski,77,2026-05-1
92082518434,Jezyk angielski,98,2026-05-2
92082518434,Matematyka,93,2026-05-3
91010571952,Jezyk polski,78,2026-05-1
91010571952,Jezyk angielski,70,2026-05-2
91010571952,Matematyka,84,2026-05-3
91032812871,Jezyk polski,40,2026-05-1
91032812871,Jezyk angielski,62,2026-05-2
91032812871,Matematyka,83,2026-05-3
97052133484,Jezyk polski,96,2026-05-1
97052133484,Jezyk angielski,71,2026-05-2
97052133484,Matematyka,45,2026-05-3
98031100617,Jezyk polski,98,2026-05-1
98031100617,Jezyk angielski,89,2026-05-2
98031100617,Matematyka,86,2026-05-3
93050618543,Jezyk polski,49,2026-05-1
93050618543,Jezyk angielski,84,2026-05-2
93050618543,Matematyka,90,2026-05-3
91060633237,Jezyk polski,100,2026-05-1
91060633237,Jezyk angielski,79,2026-05-2
91060633237,Matematyka,80,2026-05-3
94102464642,Jezyk polski,95,2026-05-1
94102464642,Jezyk angielski,75,2026-05-2
94102464642,Matematyka,74,2026-05-3
94081129220,Jezyk polski,70,2026-05-1
94081129220,Jezyk angielski,100,2026-05-2
94081129220,Matematyka,100,2026-05-3
98103108422,Jezyk polski,83,2026-05-1
98103108422,Jezyk angielski,98,2026-05-2
98103108422,Matematyka,21,2026-05-3
97032267253,Jezyk polski,87,2026-05-1
97032267253,Jezyk angielski,81,2026-05-2
97032267253,Matematyka,67,2026-05-3
92020302086,Jezyk polski,86,2026-05-1
92020302086,Jezyk angielski,85,2026-05-2
92020302086,Matematyka,57,2026-05-3
95011764090,Jezyk polski,81,2026-05-1
95011764090,Jezyk angielski,96,2026-05-2
95011764090,Matematyka,77,2026-05-3
90051217597,Jezyk polski,90,2026-05-1
90051217597,Jezyk angielski,74,2026-05-2
90051217597,Matematyka,75,2026-05-3
95061062575,Jezyk polski,88,2026-05-1
95061062575,Jezyk angielski,87,2026-05-2
95061062575,Matematyka,88,2026-05-3
94051416666,Jezyk polski,82,2026-05-1
94051416666,Jezyk angielski,59,2026-05-2
94051416666,Matematyka,73,2026-05-3
97102534160,Jezyk polski,35,2026-05-1
97102534160,Jezyk angielski,80,2026-05-2
97102534160,Matematyka,77,2026-05-3
95021925056,Jezyk polski,85,2026-05-1
95021925056,Jezyk angielski,84,2026-05-2
95021925056,Matematyka,73,2026-05-3
96012399047,Jezyk polski,86,2026-05-1
96012399047,Jezyk angielski,88,2026-05-2
96012399047,Matematyka,42,2026-05-3
93100544563,Jezyk polski,26,2026-05-1
93100544563,Jezyk angielski,91,2026-05-2
93100544563,Matematyka,68,2026-05-3
99041474482,Jezyk polski,77,2026-05-1
99041474482,Jezyk angielski,73,2026-05-2
99041474482,Matematyka,93,2026-05-3
98072152693,Jezyk polski,55,2026-05-1
98072152693,Jezyk angielski,82,2026-05-2
98072152693,Matematyka,58,2026-05-3
93060654962,Jezyk polski,70,2026-05-1
93060654962,Jezyk angielski,81,2026-05-2
93060654962,Matematyka,90,2026-05-3
95120972342,Jezyk polski,56,2026-05-1
95120972342,Jezyk angielski,38,2026-05-2
95120972342,Matematyka,72,2026-05-3
92100376419,Jezyk polski,74,2026-05-1
92100376419,Jezyk angielski,73,2026-05-2
92100376419,Matematyka,34,2026-05-3
98071440195,Jezyk polski,70,2026-05-1
98071440195,Jezyk angielski,100,2026-05-2
98071440195,Matematyka,89,2026-05-3
94071011726,Jezyk polski,100,2026-05-1
94071011726,Jezyk angielski,77,2026-05-2
94071011726,Matematyka,98,2026-05-3
98050361590,Jezyk polski,82,2026-05-1
98050361590,Jezyk angielski,70,2026-05-2
98050361590,Matematyka,77,2026-05-3
99061368990,Jezyk polski,93,2026-05-1
99061368990,Jezyk angielski,83,2026-05-2
99061368990,Matematyka,16,2026-05-3
99010631120,Jezyk polski,86,2026-05-1
99010631120,Jezyk angielski,96,2026-05-2
99010631120,Matematyka,87,2026-05-3
98061144050,Jezyk polski,86,2026-05-1
98061144050,Jezyk angielski,12,2026-05-2
98061144050,Matematyka,60,2026-05-3
93040669036,Jezyk polski,77,2026-05-1
93040669036,Jezyk angielski,75,2026-05-2
93040669036,Matematyka,84,2026-05-3
99012688519,Jezyk polski,41,2026-05-1
99012688519,Jezyk angielski,81,2026-05-2
99012688519,Matematyka,94,2026-05-3
94091453140,Jezyk polski,73,2026-05-1
94091453140,Jezyk angielski,81,2026-05-2
94091453140,Matematyka,96,2026-05-3
92071756018,Jezyk polski,76,2026-05-1
92071756018,Jezyk angielski,13,2026-05-2
92071756018,Matematyka,78,2026-05-3
99101017266,Jezyk polski,34,2026-05-1
99101017266,Jezyk angielski,81,2026-05-2
99101017266,Matematyka,60,2026-05-3
95072920482,Jezyk polski,40,2026-05-1
95072920482,Jezyk angielski,100,2026-05-2
95072920482,Matematyka,89,2026-05-3
94032862853,Jezyk polski,81,2026-05-1
94032862853,Jezyk angielski,88,2026-05-2
94032862853,Matematyka,74,2026-05-3
98010394734,Jezyk polski,100,2026-05-1
98010394734,Jezyk angielski,98,2026-05-2
98010394734,Matematyka,70,2026-05-3
99022769239,Jezyk polski,73,2026-05-1
99022769239,Jezyk angielski,60,2026-05-2
99022769239,Matematyka,54,2026-05-3
99080353148,Jezyk polski,26,2026-05-1
99080353148,Jezyk angielski,100,2026-05-2
99080353148,Matematyka,80,2026-05-3
94091344479,Jezyk polski,70,2026-05-1
94091344479,Jezyk angielski,93,2026-05-2
94091344479,Matematyka,99,2026-05-3
94090939955,Jezyk polski,38,2026-05-1
94090939955,Jezyk angielski,70,2026-05-2
94090939955,Matematyka,99,2026-05-3
93092171633,Jezyk polski,14,2026-05-1
93092171633,Jezyk angielski,75,2026-05-2
93092171633,Matematyka,81,2026-05-3
97102587151,Jezyk polski,100,2026-05-1
97102587151,Jezyk angielski,87,2026-05-2
97102587151,Matematyka,100,2026-05-3
92040856051,Jezyk polski,72,2026-05-1
92040856051,Jezyk angielski,82,2026-05-2
92040856051,Matematyka,78,2026-05-3
95111798706,Jezyk polski,84,2026-05-1
95111798706,Jezyk angielski,70,2026-05-2
95111798706,Matematyka,73,2026-05-3
93031998217,Jezyk polski,68,2026-05-1
93031998217,Jezyk angielski,86,2026-05-2
93031998217,Matematyka,87,2026-05-3
98010752813,Jezyk polski,96,2026-05-1
98010752813,Jezyk angielski,94,2026-05-2
98010752813,Matematyka,73,2026-05-3
93052796793,Jezyk polski,97,2026-05-1
93052796793,Jezyk angielski,35,2026-05-2
93052796793,Matematyka,76,2026-05-3
95070642153,Jezyk polski,76,2026-05-1
95070642153,Jezyk angielski,70,2026-05-2
95070642153,Matematyka,89,2026-05-3
93040207830,Jezyk polski,88,2026-05-1
93040207830,Jezyk angielski,100,2026-05-2
93040207830,Matematyka,99,2026-05-3
97012807019,Jezyk polski,98,2026-05-1
97012807019,Jezyk angielski,76,2026-05-2
97012807019,Matematyka,89,2026-05-3
95041313204,Jezyk polski,86,2026-05-1
95041313204,Jezyk angielski,33,2026-05-2
95041313204,Matematyka,78,2026-05-3
91040345512,Jezyk polski,82,2026-05-1
91040345512,Jezyk angielski,70,2026-05-2
91040345512,Matematyka,86,2026-05-3
94031882386,Jezyk polski,97,2026-05-1
94031882386,Jezyk angielski,73,2026-05-2
94031882386,Matematyka,71,2026-05-3
95050195574,Jezyk polski,82,2026-05-1
95050195574,Jezyk angielski,51,2026-05-2
95050195574,Matematyka,83,2026-05-3
90120872272,Jezyk polski,51,2026-05-1
90120872272,Jezyk angielski,75,2026-05-2
90120872272,Matematyka,90,2026-05-3
98082113334,Jezyk polski,50,2026-05-1
98082113334,Jezyk angielski,46,2026-05-2
98082113334,Matematyka,87,2026-05-3
96112481749,Jezyk polski,75,2026-05-1
96112481749,Jezyk angielski,74,2026-05-2
96112481749,Matematyka,83,2026-05-3
91082639356,Jezyk polski,80,2026-05-1
91082639356,Jezyk angielski,86,2026-05-2
91082639356,Matematyka,99,2026-05-3
94051429266,Jezyk polski,91,2026-05-1
94051429266,Jezyk angielski,96,2026-05-2
94051429266,Matematyka,90,2026-05-3
92031363962,Jezyk polski,58,2026-05-1
92031363962,Jezyk angielski,90,2026-05-2
92031363962,Matematyka,100,2026-05-3
98030739885,Jezyk polski,89,2026-05-1
98030739885,Jezyk angielski,75,2026-05-2
98030739885,Matematyka,77,2026-05-3
91121343497,Jezyk polski,96,2026-05-1
91121343497,Jezyk angielski,88,2026-05-2
91121343497,Matematyka,79,2026-05-3
99122240287,Jezyk polski,86,2026-05-1
99122240287,Jezyk angielski,47,2026-05-2
99122240287,Matematyka,34,2026-05-3
90081262378,Jezyk polski,75,2026-05-1
90081262378,Jezyk angielski,68,2026-05-2
90081262378,Matematyka,61,2026-05-3
94021782029,Jezyk polski,82,2026-05-1
94021782029,Jezyk angielski,95,2026-05-2
94021782029,Matematyka,98,2026-05-3
92071627310,Jezyk polski,83,2026-05-1
92071627310,Jezyk angielski,83,2026-05-2
92071627310,Matematyka,72,2026-05-3
90042682872,Jezyk polski,93,2026-05-1
90042682872,Jezyk angielski,36,2026-05-2
90042682872,Matematyka,61,2026-05-3
91102821750,Jezyk polski,80,2026-05-1
91102821750,Jezyk angielski,70,2026-05-2
91102821750,Matematyka,84,2026-05-3
99112686008,Jezyk polski,37,2026-05-1
99112686008,Jezyk angielski,98,2026-05-2
99112686008,Matematyka,81,2026-05-3
90090252261,Jezyk polski,89,2026-05-1
90090252261,Jezyk angielski,75,2026-05-2
90090252261,Matematyka,68,2026-05-3
95042548102,Jezyk polski,82,2026-05-1
95042548102,Jezyk angielski,80,2026-05-2
95042548102,Matematyka,31,2026-05-3
99081647866,Jezyk polski,72,2026-05-1
99081647866,Jezyk angielski,77,2026-05-2
99081647866,Matematyka,89,2026-05-3
98111763192,Jezyk polski,45,2026-05-1
98111763192,Jezyk angielski,72,2026-05-2
98111763192,Matematyka,15,2026-05-3
99111063954,Jezyk polski,75,2026-05-1
99111063954,Jezyk angielski,19,2026-05-2
99111063954,Matematyka,89,2026-05-3
96071720592,Jezyk polski,41,2026-05-1
96071720592,Jezyk angielski,60,2026-05-2
96071720592,Matematyka,83,2026-05-3
98110329434,Jezyk polski,75,2026-05-1
98110329434,Jezyk angielski,79,2026-05-2
98110329434,Matematyka,89,2026-05-3
96100413796,Jezyk polski,76,2026-05-1
96100413796,Jezyk angielski,50,2026-05-2
96100413796,Matematyka,36,2026-05-3
97070227462,Jezyk polski,100,2026-05-1
97070227462,Jezyk angielski,90,2026-05-2
97070227462,Matematyka,74,2026-05-3
99122626353,Jezyk polski,95,2026-05-1
99122626353,Jezyk angielski,50,2026-05-2
99122626353,Matematyka,73,2026-05-3
93081173840,Jezyk polski,91,2026-05-1
93081173840,Jezyk angielski,14,2026-05-2
93081173840,Matematyka,87,2026-05-3
94080143368,Jezyk polski,12,2026-05-1
94080143368,Jezyk angielski,96,2026-05-2
94080143368,Matematyka,70,2026-05-3
93051141976,Jezyk polski,47,2026-05-1
93051141976,Jezyk angielski,96,2026-05-2
93051141976,Matematyka,40,2026-05-3
94091277740,Jezyk polski,74,2026-05-1
94091277740,Jezyk angielski,87,2026-05-2
94091277740,Matematyka,72,2026-05-3
99120206375,Jezyk polski,75,2026-05-1
99120206375,Jezyk angielski,100,2026-05-2
99120206375,Matematyka,89,2026-05-3
93090964747,Jezyk polski,93,2026-05-1
93090964747,Jezyk angielski,71,2026-05-2
93090964747,Matematyka,100,2026-05-3
95072009000,Jezyk polski,80,2026-05-1
95072009000,Jezyk angielski,72,2026-05-2
95072009000,Matematyka,70,2026-05-3
94121135639,Jezyk polski,70,2026-05-1
94121135639,Jezyk angielski,54,2026-05-2
94121135639,Matematyka,79,2026-05-3
99092678071,Jezyk polski,71,2026-05-1
99092678071,Jezyk angielski,89,2026-05-2
99092678071,Matematyka,50,2026-05-3
92011272279,Jezyk polski,71,2026-05-1
92011272279,Jezyk angielski,89,2026-05-2
92011272279,Matematyka,60,2026-05-3
94091467567,Jezyk polski,95,2026-05-1
94091467567,Jezyk angielski,96,2026-05-2
94091467567,Matematyka,98,2026-05-3
96091365845,Jezyk polski,40,2026-05-1
96091365845,Jezyk angielski,36,2026-05-2
96091365845,Matematyka,77,2026-05-3
93050853049,Jezyk polski,78,2026-05-1
93050853049,Jezyk angielski,84,2026-05-2
93050853049,Matematyka,87,2026-05-3
91090156388,Jezyk polski,87,2026-05-1
91090156388,Jezyk angielski,21,2026-05-2
91090156388,Matematyka,71,2026-05-3
93082393740,Jezyk polski,97,2026-05-1
93082393740,Jezyk angielski,88,2026-05-2
93082393740,Matematyka,79,2026-05-3
94093086289,Jezyk polski,74,2026-05-1
94093086289,Jezyk angielski,92,2026-05-2
94093086289,Matematyka,89,2026-05-3
93021171705,Jezyk polski,75,2026-05-1
93021171705,Jezyk angielski,70,2026-05-2
93021171705,Matematyka,55,2026-05-3
94120653394,Jezyk polski,87,2026-05-1
94120653394,Jezyk angielski,71,2026-05-2
94120653394,Matematyka,92,2026-05-3
92122387512,Jezyk polski,82,2026-05-1
92122387512,Jezyk angielski,91,2026-05-2
92122387512,Matematyka,78,2026-05-3
95092138540,Jezyk polski,34,2026-05-1
95092138540,Jezyk angielski,93,2026-05-2
95092138540,Matematyka,95,2026-05-3
95053059514,Jezyk polski,83,2026-05-1
95053059514,Jezyk angielski,71,2026-05-2
95053059514,Matematyka,100,2026-05-3
92011184192,Jezyk polski,73,2026-05-1
92011184192,Jezyk angielski,83,2026-05-2
92011184192,Matematyka,69,2026-05-3
95041059577,Jezyk polski,86,2026-05-1
95041059577,Jezyk angielski,88,2026-05-2
95041059577,Matematyka,31,2026-05-3
91110319685,Jezyk polski,90,2026-05-1
91110319685,Jezyk angielski,82,2026-05-2
91110319685,Matematyka,82,2026-05-3
95012343780,Jezyk polski,88,2026-05-1
95012343780,Jezyk angielski,77,2026-05-2
95012343780,Matematyka,78,2026-05-3
92082148534,Jezyk polski,99,2026-05-1
92082148534,Jezyk angielski,98,2026-05-2
92082148534,Matematyka,83,2026-05-3
98102433756,Jezyk polski,86,2026-05-1
98102433756,Jezyk angielski,77,2026-05-2
98102433756,Matematyka,78,2026-05-3
91061442104,Jezyk polski,79,2026-05-1
91061442104,Jezyk angielski,100,2026-05-2
91061442104,Matematyka,81,2026-05-3
